,event_type,latitude,longitude,endlatitude,endlongitude,address,event_cause,requires_road_closure,start_datetime,end_datetime,veh_type,corridor,priority,created_date,police_station,closed_datetime,gba_identifier,zone,junction
84,unplanned,12.959419,77.5165897,0.0,0.0,"Nagarabhavi Main Road, Block 1 Manasa Nagar, Nagarbhavi Stage 1, Bengaluru, Karnataka. Pin-560072 (India)",others,False,2024-03-07 21:28:44.841+00,,,Non-corridor,0.0,2024-03-07 21:29:22.499126+00,Byatarayanapura,2024-03-19 20:38:36.845639+00,,,
85,unplanned,12.9431035,77.6220445,0.0,0.0,"Srinivagilu Main Road, KR Garden, Block 8, Koramangala, Bengaluru, Karnataka. Pin-560095 (India)",pot_holes,False,2024-03-07 21:25:14.206+00,,,Non-corridor,0.0,2024-03-07 21:26:34.58741+00,Adugodi,2024-04-07 20:38:13.654819+00,,,
86,unplanned,12.8482637,77.6713737,0.0,0.0,"4th Main Road, Abbaiah Reddy Layout, Electronic City, Bengaluru, Karnataka. Pin-560100 (India)",vehicle_breakdown,False,2024-01-31 02:47:16.032+00,,lcv,Non-corridor,0.0,2024-01-31 02:48:28.817704+00,Electronic City,2024-01-31 04:10:44.744402+00,,,
87,unplanned,12.96672,77.6093294,0.0,0.0,"Richmond Road, Mother Teresa Circle, Nilsandra, Bengaluru, Karnataka. Pin-560025 (India)",vehicle_breakdown,False,2024-01-31 05:03:24.794+00,,bmtc_bus,Mysore Road,1.0,2024-01-31 05:04:44.117365+00,Ashok Nagar,2024-01-31 05:56:09.888569+00,,,
88,unplanned,13.0253205,77.6400845,0.0,0.0,"5th A Cross Road, Chelekere, Bengaluru, Karnataka. Pin-560043 (India)",vehicle_breakdown,False,2024-03-07 21:35:50.715+00,,private_bus,ORR North 1,1.0,2024-03-07 21:36:46.339775+00,Banaswadi,2024-03-07 22:50:40.247224+00,,,
89,unplanned,12.8561783,77.6645205,0.0,0.0,"Hosur Road, Nanjuda Reddy Layout, Phase 1, Electronic City, Bengaluru, Karnataka. Pin-560100 (India)",vehicle_breakdown,False,2024-01-31 02:08:55.286+00,,heavy_vehicle,Non-corridor,0.0,2024-01-31 02:12:41.435747+00,Electronic City,,,,
90,unplanned,12.9641056,77.5825203,0.0,0.0,"Silver Jubilee Park Road, Thigalarpet, Nagartapete, Bengaluru, Karnataka. Pin-560002 (India)",water_logging,False,2024-01-31 03:04:31.974+00,,,Mysore Road,1.0,2024-01-31 03:05:38.850799+00,Halasuru Gate,2024-02-05 21:06:57.770431+00,,,
91,unplanned,12.974757,77.5657216,0.0,0.0,"Binny Mill Main Road, Railway Quarters, Subhash Nagar, Sevashrama, Bengaluru, Karnataka. Pin-560023 (India)",vehicle_breakdown,False,2024-01-31 01:22:31.388+00,,lcv,Magadi Road,1.0,2024-01-31 01:37:23.6272+00,Magadi Road,,,,
92,unplanned,12.9640011,77.5836093,0.0,0.0,"Silver Jubilee Park Road, Shoukath Mohalla, Nagartapete, Bengaluru, Karnataka. Pin-560002 (India)",vehicle_breakdown,False,2024-01-31 01:45:45.37+00,,bmtc_bus,Mysore Road,1.0,2024-01-31 01:46:37.300384+00,Halasuru Gate,,,,
93,unplanned,12.9480512,77.5343585,0.0,0.0,"Mysore Road, Deepanjali Nagar, Bengaluru, Karnataka. Pin-560026 (India)",vehicle_breakdown,False,2024-01-31 04:21:01.833+00,,heavy_vehicle,Mysore Road,1.0,2024-01-31 04:22:16.818647+00,Byatarayanapura,2024-01-31 05:08:43.227334+00,,,
94,unplanned,12.9245654,77.6739287,0.0,0.0,"Outer Ring Road, Golden Residency, Bellandur Village, Bellandur, Bengaluru, Karnataka. Pin-560103 (India)",vehicle_breakdown,False,2024-01-31 03:31:13.977+00,,bmtc_bus,ORR East 1,1.0,2024-01-31 03:32:20.867464+00,Bellandur,,,,
95,unplanned,13.0078566,77.5920655,0.0,0.0,"Jayamahal Main Road, Munireddypalya, JC Nagar, Bengaluru, Karnataka. Pin-560006 (India)",tree_fall,False,2024-03-07 21:47:02.8+00,,,Non-corridor,0.0,2024-03-07 21:47:53.871405+00,R.T. Nagar,2024-03-07 21:55:40.010876+00,,,
96,unplanned,13.0035862,77.5721203,13.0034611,77.572063,"2nd Temple Street, KR Puram, Malleshwaram, Bengaluru, Karnataka. Pin-560003 (India)",tree_fall,True,2024-03-07 21:49:19.785+00,,,Non-corridor,0.0,2024-03-07 21:50:01.99538+00,Malleshwaram,,,,
97,unplanned,12.9854129,77.5941024,0.0,0.0,"Ali Asker Road, Embassy Apartment, Vasant Nagar, Bengaluru, Karnataka. Pin-560001 (India)",others,False,2024-03-07 21:59:21.123+00,,,CBD 2,1.0,2024-03-07 22:00:37.288438+00,Cubbon Park,,,,
98,unplanned,12.9272622,77.5806774,12.927254,77.5806774,"5th Main Road, Shri Vinayaka Circle, Jayanagar, Bengaluru, Karnataka. Pin-560011 (India)",tree_fall,True,2024-03-07 21:57:57.213+00,,,Non-corridor,0.0,2024-03-07 21:58:32.986236+00,Jayanagara,,,,
99,unplanned,13.0022504,77.5722138,13.0022789,77.5722359,"1st Main Road, Acharya Sri Ramanuja Circle, Malleshwaram, Bengaluru, Karnataka. Pin-560003 (India)",tree_fall,True,2024-03-07 21:37:11.187+00,,,Non-corridor,0.0,2024-03-07 21:37:45.137084+00,Sadashivanagar,2024-03-13 23:38:21.570788+00,,,
100,unplanned,12.9586724,77.5629452,12.9586815,77.562994,"3rd Main Road, Chamarajpet, Bengaluru, Karnataka. Pin-560018 (India)",tree_fall,True,2024-03-07 21:34:37.863+00,,,Mysore Road,1.0,2024-03-07 21:37:04.195932+00,Chamarajpet,2024-03-17 02:20:25.340422+00,,,
101,unplanned,13.0369808,77.5895122,0.0,0.0,"5th Main Road, Anandgiri Extension, Hebbal, Bengaluru, Karnataka. Pin-560024 (India)",vehicle_breakdown,False,2024-01-31 03:11:13.623+00,,truck,Bellary Road 1,1.0,2024-01-31 03:14:01.508708+00,Hebbala,,,,
102,unplanned,12.9169077,77.5737827,0.0,0.0,"45th Cross Road, Banashankari Bus Stand Junction, JP Nagar Phase 1, Bengaluru, Karnataka. Pin-560070 (India)",vehicle_breakdown,False,2024-01-31 03:23:09.51+00,,bmtc_bus,Non-corridor,0.0,2024-01-31 03:24:08.759464+00,Jayanagara,,,,
103,unplanned,12.9047066,77.6016042,0.0,0.0,"2nd Cross Road, Mantri Elite, JP Nagar Phase 4, Bengaluru, Karnataka. Pin-560078 (India)",pot_holes,False,2024-03-07 22:01:11.729+00,,,Bannerghata Road,1.0,2024-03-07 22:02:33.439017+00,J.P. Nagar,,,,
104,unplanned,12.9047995,77.6017019,0.0,0.0,"Bannerghatta Main Road, Mantri Elite, JP Nagar Phase 4, Bengaluru, Karnataka. Pin-560078 (India)",pot_holes,False,2024-03-07 22:02:40.027+00,,,Bannerghata Road,1.0,2024-03-07 22:03:30.325961+00,J.P. Nagar,,,,
105,unplanned,12.9774707,77.5457303,0.0,0.0,"G Narayana Kumar Road, Oddarapalya, Agrahara Dasarahalli, Bengaluru, Karnataka. Pin-560079 (India)",water_logging,False,2024-03-07 22:06:56.368+00,,,West of Chord Road,1.0,2024-03-07 22:08:07.31765+00,Vijayanagara,,,,
106,unplanned,12.904781,77.6015741,0.0,0.0,"Bannerghatta Main Road, Mantri Elite, JP Nagar Phase 4, Bengaluru, Karnataka. Pin-560078 (India)",pot_holes,False,2024-03-07 22:07:52.537+00,,,Bannerghata Road,1.0,2024-03-07 22:10:17.270279+00,J.P. Nagar,,,,
107,unplanned,12.9238693,77.5536044,0.0,0.0,"Dr Rajkumar Puniya Bhoomi Road, Block 5 Phase 3, Banashankari Stage 3, Bengaluru, Karnataka. Pin-560085 (India)",vehicle_breakdown,False,2024-01-31 05:41:26.253+00,,others,ORR West 1,1.0,2024-01-31 05:44:24.310732+00,Banashankari,2024-01-31 08:02:27.928046+00,,,
108,unplanned,12.9585656,77.5932824,0.0,0.0,"KH Road, Sri Jai Maruthi Eat Out Junction, Shanti Nagar, Bengaluru, Karnataka. Pin-560027 (India)",others,False,2024-01-31 07:26:39.082+00,,,Non-corridor,0.0,2024-01-31 07:28:38.53329+00,Ashok Nagar,,,,
109,unplanned,12.9601533,77.5633429,0.0,0.0,"6th Cross Road, Sirsi Circle, Chamarajpet, Bengaluru, Karnataka. Pin-560018 (India)",tree_fall,False,2024-03-07 22:16:53.889+00,,,Mysore Road,1.0,2024-03-07 22:17:29.026749+00,Chamarajpet,2024-03-17 02:20:18.871464+00,,,
110,unplanned,12.9578001,77.5631189,0.0,0.0,"4th Main Road, Chamarajpet, Bengaluru, Karnataka. Pin-560018 (India)",tree_fall,False,2024-03-07 22:08:18.693+00,,,Non-corridor,0.0,2024-03-07 22:08:52.011941+00,Chamarajpet,2024-03-17 02:20:21.257177+00,,,
111,unplanned,12.95836,77.5776317,0.0,0.0,"Kalasipalyam Main Road, Kalasipalyam, Bengaluru, Karnataka. Pin-560002 (India)",vehicle_breakdown,False,2024-03-07 22:28:07.464+00,,private_bus,Non-corridor,0.0,2024-03-07 22:29:50.663892+00,City Market,,,,
112,unplanned,12.9187567,77.621505,0.0,0.0,"5th Cross Road, Central Silk Board Staff Quarters, Dollar Scheme Colony, BTM Layout Stage 1, Bengaluru, Karnataka. Pin-560068 (India)",pot_holes,False,2023-12-16 02:15:10.244+00,,,ORR East 1,1.0,2023-12-16 02:15:32.671555+00,Madiwala,2024-04-13 01:11:51.740711+00,Bengaluru South Corporation,South Zone 2,SilkBoardJunc
113,unplanned,13.0331905,77.5901915,0.0,0.0,"Anand Nagar Main Road, AGS Layout, Anand Nagar, Hebbal, Bengaluru, Karnataka. Pin-560024 (India)",construction,False,2024-03-07 22:40:56.72+00,,,Bellary Road 1,1.0,2024-03-07 22:41:58.865738+00,Hebbala,2024-03-08 07:46:19.124181+00,,,
114,unplanned,12.9360494,77.6154975,12.9360766,77.6156744,"20th Main Road, Block 7, Koramangala, Bengaluru, Karnataka. Pin-560095 (India)",vehicle_breakdown,True,2024-03-07 20:31:07.587+00,,lcv,Non-corridor,0.0,2024-03-07 20:32:27.334421+00,Adugodi,,,,
115,unplanned,12.9784088,77.6285392,0.0,0.0,"Nala Road, Tamarikannan Junction, Halasuru, Bengaluru, Karnataka. Pin-560008 (India)",water_logging,False,2024-03-07 22:55:04.919+00,,,Old Madras Road,1.0,2024-03-07 22:58:41.463468+00,Halasur,,,,
116,unplanned,12.9873237,77.6037885,0.0,0.0,"Broadway Road, Chandni Chowk, Bengaluru, Karnataka. Pin-560051 (India)",pot_holes,False,2024-03-07 22:33:02.896+00,,,Non-corridor,0.0,2024-03-07 22:33:37.000765+00,Shivajinagar,,,,
117,unplanned,13.0190323,77.654465,0.0,0.0,"5th A Cross Road, Peddanna Reddy Layout, Ashirwad Colony, Horamavu, Bengaluru, Karnataka. Pin-560043 (India)",vehicle_breakdown,False,2024-03-07 22:48:31.761+00,,bmtc_bus,ORR North 1,1.0,2024-03-07 22:49:16.428823+00,Banaswadi,,,,
118,unplanned,13.0446713,77.5828869,0.0,0.0,"Outer Ring Road, Abdul Patel Syed Layout, Bhoopasandra, RMV Stage 2, Bengaluru, Karnataka. Pin-560094 (India)",congestion,False,2024-01-31 05:48:22.545+00,,,ORR North 2,1.0,2024-01-31 05:50:04.173602+00,Kodigehalli,,,,
119,unplanned,12.9119892,77.6254956,0.0,0.0,"Hosur Road, Krimson Square, Muneshwara Nagar, HSR Layout, Bengaluru, Karnataka. Pin-560102 (India)",vehicle_breakdown,False,2024-01-31 06:15:45.828+00,,bmtc_bus,Hosur Road,1.0,2024-01-31 06:18:51.221593+00,Madiwala,,,,
120,unplanned,12.9893579,77.5064443,0.0,0.0,"Magadi Main Road, Sunkadakatte, Bengaluru, Karnataka. Pin-560091 (India)",vehicle_breakdown,False,2024-01-31 05:56:24.296+00,,heavy_vehicle,Magadi Road,1.0,2024-01-31 05:58:49.64298+00,Kamakshipalya,,,,
121,unplanned,13.0152581,77.5639687,0.0,0.0,"CV Raman Road, CNR Rao Circle, Indian Institute of Science, Bengaluru, Karnataka. Pin-560012 (India)",vehicle_breakdown,False,2024-03-07 19:49:46.025+00,,lcv,Tumkur Road,1.0,2024-03-07 19:52:47.394575+00,Sadashivanagar,,,,
122,unplanned,12.9392829,77.5596125,12.9393012,77.5597402,"5th Cross Road, 2nd Block, Ashok Nagar, Banashankari Stage 1, Bengaluru, Karnataka. Pin-560050 (India)",tree_fall,True,2024-03-07 23:06:49.704+00,,,Non-corridor,0.0,2024-03-07 23:09:20.575174+00,Basavanagudi,2024-03-08 00:08:37.381719+00,,,
123,unplanned,12.9614398,77.5600867,0.0,0.0,"BGS Flyover, Mariyamma Layout, JJR Nagar South, Bengaluru, Karnataka. Pin-560018 (India)",vehicle_breakdown,False,2024-01-31 08:57:24.573+00,,lcv,Mysore Road,1.0,2024-01-31 08:58:24.324977+00,Chamarajpet,2024-01-31 10:39:45.991392+00,,,
124,unplanned,12.9194445,77.6215536,0.0,0.0,"Sri Mahasharana Madiwala Maachideva Flyover, Central Silk Board Staff Quarters, Dollar Scheme Colony, BTM Layout Stage 1, Bengaluru, Karnataka. Pin-560068 (India)",vehicle_breakdown,False,2024-01-31 08:05:37.513+00,,bmtc_bus,Hosur Road,1.0,2024-01-31 08:08:49.635409+00,Madiwala,,,,
125,unplanned,13.0501731,77.4947759,0.0,0.0,"Mumbai Bengaluru Highway, Pride Altius, Bagalagunte, Bengaluru, Karnataka. Pin-560073 (India)",construction,False,2024-01-31 11:11:49.384+00,,,Non-corridor,0.0,2024-01-31 11:13:48.212253+00,Chikkabanavara,,,,
126,unplanned,12.8400906,77.6764868,0.0,0.0,"Hosur Road, Pramuk Aqua Heights, Electronic City, Bengaluru, Karnataka. Pin-560100 (India)",accident,False,2024-01-31 16:11:31.242+00,,,Non-corridor,0.0,2024-01-31 16:13:22.927895+00,Electronic City,,,,
127,unplanned,13.042636,77.5147881,0.0,0.0,"Pampamahakavi Road, Krishna Gowda Layout, T Dasarahalli, Bengaluru, Karnataka. Pin-560057 (India)",accident,False,2024-01-31 19:13:08.144+00,,,Tumkur Road,1.0,2024-01-31 19:13:35.963938+00,Chikkabanavara,,,,
128,unplanned,12.9110914,77.6001308,0.0,0.0,"Bannerghatta Main Road, Green Arch, Sarakki Industrial Layout, JP Nagar Phase 3, Bengaluru, Karnataka. Pin-560078 (India)",vehicle_breakdown,False,2024-01-31 19:17:09.201+00,,heavy_vehicle,Bannerghata Road,1.0,2024-01-31 19:19:01.652468+00,Mico Layout,,,,
129,unplanned,12.9516567,77.500185,0.0,0.0,"Bangalore University Road, Ullal Junction, Jnana Bharathi, Bengaluru, Karnataka. Pin-560056 (India)",others,False,2023-12-30 09:28:08.173+00,,,Non-corridor,0.0,2023-12-30 09:31:40.760351+00,Jnanabharathi,2024-04-13 02:16:57.822579+00,Bengaluru West Corporation,West Zone 1,RingRoad-UllalJunction
130,unplanned,12.9698017,77.7319617,0.0,0.0,"Nallurahalli Main Road, Brigade IRV Centre, Whitefield, Bengaluru, Karnataka. Pin-560066 (India)",pot_holes,False,2024-01-31 20:10:41.586+00,,,,0.0,2024-01-31 20:11:52.468638+00,Whitefield,,,,
131,unplanned,13.114305,77.60655,0.0,0.0,"Bellary Road, SN Halli, Yelahanka, Bengaluru, Karnataka. Pin-560064 (India)",vehicle_breakdown,False,2024-01-31 20:34:20.329+00,,heavy_vehicle,Bellary Road 2,1.0,2024-01-31 20:35:01.334708+00,Yelahanka,2024-01-31 22:16:52.605981+00,,,
132,unplanned,12.9900159,77.5025425,0.0,0.0,"Magadi Main Road, Pattanagere Nagar, Sunkadakatte, Bengaluru, Karnataka. Pin-560091 (India)",vehicle_breakdown,False,2024-01-31 20:33:08.407+00,,bmtc_bus,Magadi Road,1.0,2024-01-31 20:34:54.185587+00,Kamakshipalya,2024-01-31 22:19:37.431017+00,,,
133,unplanned,13.0424443,77.5147257,0.0,0.0,"Mumbai Bengaluru Highway, Krishna Gowda Layout, T Dasarahalli, Bengaluru, Karnataka. Pin-560057 (India)",accident,False,2024-01-31 19:14:30.018+00,,,Tumkur Road,1.0,2024-01-31 19:15:00.080772+00,Chikkabanavara,,,,
134,unplanned,12.9216832,77.6199372,12.9216543,77.6199378,"Hosur Road, Market Square Value Mall, Block 2, Koramangala, Bengaluru, Karnataka. Pin-560034 (India)",vehicle_breakdown,True,2024-01-31 19:45:59.207+00,,heavy_vehicle,Hosur Road,1.0,2024-01-31 19:50:17.881149+00,Madiwala,2024-01-31 21:01:20.76215+00,,,
135,unplanned,13.0467369,77.575502,0.0,0.0,"Gundappa Road, Basaveshwara Layout, Nagashetty Halli, RMV Stage 2, Bengaluru, Karnataka. Pin-560094 (India)",others,False,2023-12-21 07:01:13.955+00,,,ORR North 2,1.0,2023-12-21 07:01:13.679678+00,Kodigehalli,2024-01-31 20:51:40.338617+00,Bengaluru North Corporation,North Zone 2,BhadrappaLayout
136,unplanned,13.0427379,77.5892891,0.0,0.0,"Outer Ring Road, Hebbal Junction, Hebbal, Bengaluru, Karnataka. Pin-560024 (India)",vehicle_breakdown,False,2024-01-31 20:51:52.146+00,,lcv,Bellary Road 1,1.0,2024-01-31 20:51:28.549469+00,Kodigehalli,,,,
137,unplanned,13.0308555,77.5359082,0.0,0.0,"Mumbai Bengaluru Highway, Ramana Joythi Apartment, Yeshwanthpur Suburb Stage 2, Yeshwanthpur, Bengaluru, Karnataka. Pin-560022 (India)",vehicle_breakdown,False,2024-01-31 20:38:26.221+00,,heavy_vehicle,Tumkur Road,1.0,2024-01-31 20:39:29.851017+00,Yeshwanthpura,,,,
138,unplanned,13.0161873,77.7093516,13.0161745,77.7093238,"Seegehalli Main Road, Sri Manjunatha Layout, KR Puram, Bengaluru, Karnataka. Pin-560049 (India)",pot_holes,True,2024-01-21 00:50:18.118+00,,,Non-corridor,0.0,2024-01-21 00:52:30.447069+00,K.R. Pura,2024-01-21 06:55:31.729035+00,,,
139,planned,12.9693576,77.7006406,0.0,0.0,"Outer Ring Road, Karthik Nagar, Marathahalli, Bengaluru, Karnataka. Pin-560037 (India)",construction,False,2024-01-31 21:05:04.75+00,2024-02-01 09:05:46+00,,ORR East 2,1.0,2024-01-31 21:06:03.165568+00,HAL Old Airport,,,,
140,unplanned,12.9625526,77.5916298,0.0,0.0,"Mission Road, TVS Emerland Cascadia, CKC Garden, Wilson Garden, Bengaluru, Karnataka. Pin-560027 (India)",vehicle_breakdown,False,2024-03-07 21:35:39.063+00,,private_bus,Non-corridor,0.0,2024-03-07 21:36:55.335176+00,Halasuru Gate,,,,
141,unplanned,12.9893817,77.5927844,0.0,0.0,"Millers Road, BKM Gowda Circle, Vasant Nagar, Bengaluru, Karnataka. Pin-560001 (India)",others,False,2024-03-07 23:28:51.195+00,,,Non-corridor,0.0,2024-03-07 23:34:03.308823+00,Cubbon Park,,,,
142,unplanned,12.938565,77.6979933,0.0,0.0,"Panathur Main Road, Mariyappa Layout, Kadubisanahalli, Bengaluru, Karnataka. Pin-560103 (India)",water_logging,False,2024-03-07 23:17:27.277+00,,,ORR East 1,1.0,2024-03-07 23:24:36.534268+00,HAL Old Airport,2024-03-08 00:07:25.634007+00,,,
143,unplanned,12.9690624,77.5872736,12.9690654,77.5872728,"Nrupatunga Road, Police Corner Junction, Nagartapete, Bengaluru, Karnataka. Pin-560002 (India)",vehicle_breakdown,True,2024-03-07 23:36:30.807+00,,bmtc_bus,Mysore Road,1.0,2024-03-07 23:38:48.571214+00,Halasuru Gate,2024-03-08 01:28:08.082546+00,,,
144,unplanned,12.961311,77.55932,12.961311,77.55932,"BGS Flyover, Cobaley Colony, JJR Nagar South, Bengaluru, Karnataka. Pin-560018 (India)",tree_fall,True,2024-03-07 23:41:21.369+00,,,Mysore Road,1.0,2024-03-07 23:42:16.742501+00,Chamarajpet,2024-03-17 02:20:16.561165+00,,,
145,unplanned,12.9146696,77.5640607,0.0,0.0,"Subramanyapura Main Road, Bendre Nagar, Banashankari Stage 2, Bengaluru, Karnataka. Pin-560070 (India)",road_conditions,False,2024-01-31 21:52:18.31+00,,,ORR West 1,1.0,2024-01-31 21:52:51.780717+00,K.S. Layout,2024-03-11 00:53:48.220869+00,,,
146,unplanned,12.9173038,77.5882958,0.0,0.0,"46th Cross Road, MTB Area, Jayanagar, Bengaluru, Karnataka. Pin-560041 (India)",vehicle_breakdown,False,2024-01-31 21:09:52.368+00,,bmtc_bus,Non-corridor,0.0,2024-01-31 21:10:54.608133+00,Jayanagara,,,,
147,unplanned,12.9144686,77.5650362,0.0,0.0,"Subramanyapura Main Road, Vishwaguru Basaveshwara Circle, Banashankari Stage 2, Bengaluru, Karnataka. Pin-560070 (India)",road_conditions,False,2024-01-31 21:59:26.148+00,,,ORR West 1,1.0,2024-01-31 21:59:57.257036+00,Banashankari,,,,
148,unplanned,12.9144815,77.5650493,0.0,0.0,"Subramanyapura Main Road, Vishwaguru Basaveshwara Circle, Banashankari Stage 2, Bengaluru, Karnataka. Pin-560070 (India)",road_conditions,False,2024-01-31 21:33:45.025+00,,,ORR West 1,1.0,2024-01-31 21:34:15.775737+00,Banashankari,,,,
149,unplanned,12.9113626,77.5999548,0.0,0.0,"Bannerghatta Main Road, Green Arch, Sarakki Industrial Layout, JP Nagar Phase 3, Bengaluru, Karnataka. Pin-560078 (India)",vehicle_breakdown,False,2024-01-31 19:00:04.306+00,,heavy_vehicle,Bannerghata Road,1.0,2024-01-31 19:00:50.03913+00,Mico Layout,,,,
150,unplanned,12.9353705,77.5182037,0.0,0.0,"Sri Sri Sri Tiruchi Mahaswamiji Road, Gopalan Arcade, Nayandahalli, Bengaluru, Karnataka. Pin-560039 (India)",vehicle_breakdown,False,2024-01-31 21:03:56.011+00,,heavy_vehicle,Mysore Road,1.0,2024-01-31 21:27:21.739054+00,Byatarayanapura,,,,
151,unplanned,12.9216444,77.5940415,12.9216573,77.5940293,"38th Cross Road, Putlanpalya, Block 9, Jayanagar, Bengaluru, Karnataka. Pin-560069 (India)",tree_fall,True,2024-03-07 23:51:40.169+00,,,Non-corridor,0.0,2024-03-07 23:52:52.759012+00,Jayanagara,,,,
152,unplanned,12.9246541,77.6497438,0.0,0.0,"Sarjapur Marathahalli Road, Agara Junction, HSR Layout, Bengaluru, Karnataka. Pin-560102 (India)",vehicle_breakdown,False,2024-01-31 22:01:00.508+00,,lcv,ORR East 1,1.0,2024-01-31 22:04:22.820844+00,HAL Old Airport,,,,
153,unplanned,12.9145147,77.5649877,0.0,0.0,"2nd Cross Road, Vishwaguru Basaveshwara Circle, Banashankari Stage 2, Bengaluru, Karnataka. Pin-560070 (India)",road_conditions,False,2024-01-31 22:04:51.071+00,,,ORR West 1,1.0,2024-01-31 22:05:15.584323+00,Banashankari,,,,
154,unplanned,12.9145447,77.5650079,0.0,0.0,"2nd Cross Road, Vishwaguru Basaveshwara Circle, Banashankari Stage 2, Bengaluru, Karnataka. Pin-560070 (India)",road_conditions,False,2024-01-31 22:05:42.862+00,,,ORR West 1,1.0,2024-01-31 22:06:30.914659+00,Banashankari,,,,
155,unplanned,12.9635928,77.6263774,0.0,0.0,"Old Airport Road, Golden Jubilee Complex, Agaram, Bengaluru, Karnataka. Pin-560007 (India)",vehicle_breakdown,False,2024-01-31 20:27:48.879+00,,others,Non-corridor,0.0,2024-01-31 20:31:58.686083+00,Halasur,,,,
156,unplanned,13.0310785,77.5357035,0.0,0.0,"Mumbai Bengaluru Highway, Ramana Joythi Apartment, Yeshwanthpur Suburb Stage 2, Yeshwanthpur, Bengaluru, Karnataka. Pin-560022 (India)",vehicle_breakdown,False,2024-01-31 20:30:44.759+00,,private_bus,Tumkur Road,1.0,2024-01-31 20:33:17.364345+00,Yeshwanthpura,,,,
157,unplanned,12.8700974,77.6533824,0.0,0.0,"Hosur Road, Channakeshava Nagar, Singasandra, Bengaluru, Karnataka. Pin-560100 (India)",vehicle_breakdown,False,2024-03-08 00:00:08.664+00,,bmtc_bus,Hosur Road,1.0,2024-03-08 00:03:16.061723+00,Electronic City,2024-03-08 00:52:58.583674+00,,,
158,planned,12.9762232,77.6016656,0.0,0.0,"St Marks Road, Anil Kumble Chowk, Shivaji Nagar, Bengaluru, Karnataka. Pin-560001 (India)",construction,False,2024-01-31 22:25:30.936+00,2024-01-31 18:26:46+00,,Old Madras Road,1.0,2024-01-31 22:26:55.849218+00,Cubbon Park,,,,
159,unplanned,12.9211317,77.6627683,0.0,0.0,"Outer Ring Road, Avana, Iblur Village, Bellandur, Bengaluru, Karnataka. Pin-560102 (India)",water_logging,False,2024-01-25 06:56:05.726+00,,,ORR East 1,1.0,2024-01-25 06:56:59.273614+00,Bellandur,2024-01-31 23:49:57.386456+00,,,IbblurJunction'
160,unplanned,12.9832059,77.5766759,0.0,0.0,"Loop Road, C Ranga Swamy Circle, Gandhi Nagar, Bengaluru, Karnataka. Pin-560001 (India)",vehicle_breakdown,False,2024-03-07 22:13:12.792+00,,others,Non-corridor,0.0,2024-03-07 22:25:15.12947+00,High ground,,,,
161,unplanned,12.9793286,77.5105419,0.0,0.0,"Kengeri Main Road, Nagarbhavi BDA Shopping Complex, Block 3, Nagarbhavi Stage 2, Bengaluru, Karnataka. Pin-560072 (India)",others,False,2024-03-08 00:49:05.768+00,,,Non-corridor,0.0,2024-03-08 00:50:06.42932+00,Jnanabharathi,2024-03-08 02:10:33.944267+00,,,
162,unplanned,12.94819783,77.53467664,0.0,0.0,"Mysore Road, Deepanjali Nagar, Bengaluru, Karnataka. Pin-560026 (India)",others,False,2024-01-31 23:11:54.561+00,,,Mysore Road,1.0,2024-01-31 23:12:26.82938+00,Byatarayanapura,2024-01-31 23:27:12.81897+00,,,
